employee_id,period_start,attrition_in_3m,termination_date,risk_score_at_period,had_intervention_this_period
E00226,2024-05-01,0,,0.783515,0
E00227,2024-05-01,0,,0.697677,0
E00228,2024-05-01,0,,0.720511,0
E00229,2024-05-01,0,,0.627865,0
E00230,2024-05-01,0,,0.788076,0
E00231,2024-05-01,0,,0.749471,0
E00232,2024-05-01,0,,0.599079,0
E00233,2024-05-01,0,,0.803852,0
E00235,2024-05-01,0,,0.737141,0
E00236,2024-05-01,0,,0.744277,0
E00237,2024-05-01,0,,0.786579,0
E00238,2024-05-01,0,,0.787053,0
E00239,2024-05-01,0,,0.571045,0
E00240,2024-05-01,0,,0.781794,0
E00241,2024-05-01,0,,0.675399,0
E00242,2024-05-01,0,,0.746589,0
E00243,2024-05-01,0,,0.787461,0
E00245,2024-05-01,0,,0.744912,0
E00246,2024-05-01,0,,0.661256,0
E00247,2024-05-01,0,,0.771978,0
E00248,2024-05-01,0,,0.78034,0
E00249,2024-05-01,0,,0.793084,0
E00250,2024-05-01,0,,0.854316,1
E00251,2024-05-01,0,,0.821802,1
E00252,2024-05-01,0,,0.692995,0
E00253,2024-05-01,0,,0.758167,0
E00254,2024-05-01,0,,0.754133,0
E00257,2024-05-01,0,,0.667206,0
E00258,2024-05-01,0,,0.627143,0
E00259,2024-05-01,0,,0.528624,0
E00260,2024-05-01,0,,0.760493,0
E00261,2024-05-01,1,2024-06-04,0.723371,0
E00262,2024-05-01,0,,0.61972,0
E00263,2024-05-01,0,,0.745459,0
E00264,2024-05-01,0,,0.723491,0
E00265,2024-05-01,0,,0.69884,0
E00266,2024-05-01,0,,0.871577,0
E00267,2024-05-01,0,,0.744112,0
E00269,2024-05-01,0,,0.686785,0
E00270,2024-05-01,0,,0.631926,0
E00271,2024-05-01,0,,0.817747,1
E00273,2024-05-01,0,,0.742147,0
E00274,2024-05-01,0,,0.531381,0
E00276,2024-05-01,0,,0.81663,0
E00279,2024-05-01,0,,0.636748,0
E00280,2024-05-01,0,,0.640417,0
E00281,2024-05-01,1,2024-07-17,0.632034,0
E00283,2024-05-01,0,,0.816357,0
E00284,2024-05-01,0,,0.603311,0
E00288,2024-05-01,1,2024-05-28,0.740387,0
E00289,2024-05-01,0,,0.759515,0
E00291,2024-05-01,1,2024-06-04,0.813746,0
E00292,2024-05-01,0,,0.690431,0
E00293,2024-05-01,0,,0.718741,0
E00294,2024-05-01,0,,0.653278,0
E00296,2024-05-01,0,,0.745928,0
E00297,2024-05-01,0,,0.76863,0
E00299,2024-05-01,0,,0.711114,0
E00300,2024-05-01,0,,0.755742,0
E00301,2024-05-01,0,,0.736201,0
E00303,2024-05-01,0,,0.587653,0
E00304,2024-05-01,0,,0.827964,1
E00305,2024-05-01,0,,0.542021,0
E00306,2024-05-01,0,,0.718486,0
E00307,2024-05-01,0,,0.685254,0
E00308,2024-05-01,0,,0.525777,0
E00309,2024-05-01,0,,0.642224,0
E00310,2024-05-01,0,,0.652172,0
E00311,2024-05-01,0,,0.679626,0
E00312,2024-05-01,0,,0.703327,0
E00313,2024-05-01,0,,0.750551,0
E00316,2024-05-01,0,,0.565002,0
E00317,2024-05-01,0,,0.738059,0
E00318,2024-05-01,0,,0.78115,0
E00319,2024-05-01,0,,0.696848,0
E00320,2024-05-01,0,,0.655077,0
E00321,2024-05-01,0,,0.647264,0
E00323,2024-05-01,0,,0.786915,0
E00324,2024-05-01,0,,0.887657,1
E00326,2024-05-01,0,,0.534808,0
E00327,2024-05-01,0,,0.714575,0
E00328,2024-05-01,0,,0.733154,0
E00329,2024-05-01,0,,0.718528,0
E00330,2024-05-01,0,,0.798859,1
E00332,2024-05-01,0,,0.73345,0
E00334,2024-05-01,0,,0.898089,1
E00336,2024-05-01,0,,0.743785,0
E00337,2024-05-01,0,,0.606171,0
E00338,2024-05-01,0,,0.70762,0
E00339,2024-05-01,0,,0.690868,0
E00340,2024-05-01,0,,0.741653,0
E00341,2024-05-01,0,,0.675323,0
E00342,2024-05-01,0,,0.717664,0
E00343,2024-05-01,0,,0.675218,0
E00344,2024-05-01,0,,0.640809,0
E00345,2024-05-01,0,,0.817278,1
E00346,2024-05-01,0,,0.909351,1
E00347,2024-05-01,0,,0.737229,0
E00348,2024-05-01,0,,0.736131,0
E00349,2024-05-01,0,,0.811144,1
E00351,2024-05-01,0,,0.804452,0
E00352,2024-05-01,1,2024-06-06,0.734073,0
E00353,2024-05-01,0,,0.693957,0
E00354,2024-05-01,0,,0.856596,1
E00355,2024-05-01,0,,0.73241,0
E00356,2024-05-01,0,,0.799481,0
E00357,2024-05-01,0,,0.688369,0
E00358,2024-05-01,0,,0.790402,1
E00359,2024-05-01,1,2024-05-29,0.789031,0
E00361,2024-05-01,0,,0.53565,0
E00362,2024-05-01,0,,0.623071,0
E00363,2024-05-01,0,,0.507855,0
E00365,2024-05-01,0,,0.629414,0
E00366,2024-05-01,0,,0.590158,0
E00367,2024-05-01,0,,0.778268,1
E00368,2024-05-01,0,,0.723388,0
E00369,2024-05-01,0,,0.632343,0
E00370,2024-05-01,0,,0.622531,0
E00371,2024-05-01,0,,0.857253,1
E00372,2024-05-01,0,,0.667738,0
E00373,2024-05-01,0,,0.772793,0
E00374,2024-05-01,0,,0.703156,0
E00375,2024-05-01,0,,0.653171,0
E00376,2024-05-01,0,,0.714188,0
E00377,2024-05-01,0,,0.758171,0
E00378,2024-05-01,0,,0.784534,0
E00379,2024-05-01,0,,0.581955,0
E00381,2024-05-01,0,,0.689381,0
E00382,2024-05-01,0,,0.831783,1
E00383,2024-05-01,0,,0.804565,0
E00384,2024-05-01,0,,0.640813,0
E00385,2024-05-01,0,,0.703022,0
E00386,2024-05-01,0,,0.76162,0
E00387,2024-05-01,0,,0.838503,1
E00390,2024-05-01,0,,0.732906,0
E00391,2024-05-01,0,,0.81451,0
E00393,2024-05-01,0,,0.80192,0
E00394,2024-05-01,0,,0.773319,0
E00396,2024-05-01,0,,0.656319,0
E00397,2024-05-01,1,2024-05-30,0.712387,0
E00398,2024-05-01,1,2024-06-14,0.685029,0
E00400,2024-05-01,0,,0.650964,0
E00401,2024-05-01,0,,0.775504,0
E00402,2024-05-01,0,,0.746896,0
E00403,2024-05-01,0,,0.721842,0
E00405,2024-05-01,0,,0.703652,0
E00407,2024-05-01,1,2024-06-15,0.853864,1
E00408,2024-05-01,1,2024-06-03,0.820893,1
E00409,2024-05-01,0,,0.746635,0
E00410,2024-05-01,0,,0.661681,0
E00411,2024-05-01,0,,0.715259,0
E00412,2024-05-01,0,,0.797012,0
E00413,2024-05-01,0,,0.71328,0
E00414,2024-05-01,0,,0.54308,0
E00415,2024-05-01,0,,0.628048,0
E00417,2024-05-01,0,,0.764213,0
E00419,2024-05-01,0,,0.746216,0
E00420,2024-05-01,0,,0.638429,0
E00421,2024-05-01,0,,0.811818,0
E00422,2024-05-01,0,,0.633416,0
E00423,2024-05-01,0,,0.836603,1
E00424,2024-05-01,0,,0.755869,0
E00425,2024-05-01,0,,0.747718,0
E00426,2024-05-01,0,,0.522124,0
E00428,2024-05-01,0,,0.719538,0
E00429,2024-05-01,0,,0.775262,0
E00430,2024-05-01,0,,0.67136,0
E00431,2024-05-01,0,,0.72087,0
E00432,2024-05-01,0,,0.636179,0
E00433,2024-05-01,0,,0.786351,0
E00434,2024-05-01,0,,0.802174,0
E00436,2024-05-01,0,,0.701947,0
E00437,2024-05-01,0,,0.760718,0
E00438,2024-05-01,0,,0.737101,0
E00439,2024-05-01,0,,0.712031,0
E00440,2024-05-01,0,,0.756636,0
E00441,2024-05-01,0,,0.804035,0
E00442,2024-05-01,0,,0.798089,1
E00443,2024-05-01,0,,0.795203,1
E00444,2024-05-01,0,,0.792288,0
E00446,2024-05-01,0,,0.749004,0
E00448,2024-05-01,0,,0.874732,0
E00449,2024-05-01,0,,0.820327,0
E00450,2024-05-01,0,,0.569993,0
E00451,2024-05-01,0,,0.772867,0
E00452,2024-05-01,0,,0.659265,0
E00453,2024-05-01,0,,0.779299,0
E00454,2024-05-01,0,,0.599912,0
E00455,2024-05-01,0,,0.734748,0
E00456,2024-05-01,0,,0.645023,0
E00457,2024-05-01,0,,0.580767,0
E00461,2024-05-01,0,,0.530971,0
E00462,2024-05-01,0,,0.877618,1
E00463,2024-05-01,0,,0.713429,0
E00465,2024-05-01,0,,0.841163,0
E00466,2024-05-01,0,,0.550747,0
E00467,2024-05-01,0,,0.810496,0
E00468,2024-05-01,0,,0.722228,0
E00473,2024-05-01,0,,0.76753,0
E00474,2024-05-01,0,,0.831176,1
E00476,2024-05-01,0,,0.884478,1
E00477,2024-05-01,0,,0.831914,1
E00478,2024-05-01,0,,0.788696,0
E00479,2024-05-01,0,,0.780874,0
E00480,2024-05-01,0,,0.559656,0
E00481,2024-05-01,0,,0.734999,0
E00483,2024-05-01,0,,0.732632,0
E00484,2024-05-01,1,2024-07-05,0.605702,0
E00485,2024-05-01,0,,0.734134,0
E00486,2024-05-01,0,,0.493772,0
E00487,2024-05-01,0,,0.67232,0
E00489,2024-05-01,0,,0.686622,0
E00490,2024-05-01,0,,0.658071,0
E00491,2024-05-01,0,,0.392548,0
E00492,2024-05-01,0,,0.553731,0
E00493,2024-05-01,0,,0.699299,0
E00494,2024-05-01,0,,0.614132,0
E00495,2024-05-01,0,,0.699662,0
E00496,2024-05-01,0,,0.847511,1
E00497,2024-05-01,0,,0.749329,0
E00498,2024-05-01,0,,0.725544,0
E00499,2024-05-01,0,,0.710124,0
E00001,2024-06-01,0,,0.599063,0
E00002,2024-06-01,0,,0.657961,0
E00003,2024-06-01,0,,0.833517,0
E00004,2024-06-01,0,,0.686949,0
E00005,2024-06-01,0,,0.689706,0
E00007,2024-06-01,0,,0.749824,0
E00008,2024-06-01,0,,0.35756,0
E00009,2024-06-01,0,,0.822097,1
E00011,2024-06-01,0,,0.863804,0
E00012,2024-06-01,0,,0.746673,0
E00013,2024-06-01,0,,0.536055,0
E00014,2024-06-01,0,,0.646059,0
E00015,2024-06-01,0,,0.679848,0
E00016,2024-06-01,0,,0.706051,0
E00017,2024-06-01,0,,0.890242,1
E00018,2024-06-01,0,,0.73676,0
E00020,2024-06-01,1,2024-08-21,0.654087,0
E00022,2024-06-01,0,,0.614772,0
E00023,2024-06-01,0,,0.664317,0
E00024,2024-06-01,0,,0.79364,1
E00025,2024-06-01,0,,0.755917,0
E00026,2024-06-01,0,,0.754183,0
E00027,2024-06-01,0,,0.670684,0
E00028,2024-06-01,0,,0.764762,0
E00029,2024-06-01,0,,0.700729,0
E00030,2024-06-01,0,,0.836683,1
E00031,2024-06-01,0,,0.765926,0
E00033,2024-06-01,0,,0.743956,0
E00034,2024-06-01,0,,0.721749,0
E00035,2024-06-01,0,,0.783181,1
E00037,2024-06-01,0,,0.45776,0
E00038,2024-06-01,0,,0.688393,0
E00039,2024-06-01,0,,0.742546,0
E00040,2024-06-01,1,2024-08-13,0.870615,0
E00041,2024-06-01,0,,0.700615,0
E00042,2024-06-01,0,,0.77392,0
E00043,2024-06-01,0,,0.750223,0
E00044,2024-06-01,0,,0.779594,0
E00045,2024-06-01,0,,0.698179,0
E00046,2024-06-01,0,,0.831161,1
E00049,2024-06-01,0,,0.650166,0
E00050,2024-06-01,0,,0.807503,0
E00051,2024-06-01,0,,0.743215,0
E00052,2024-06-01,0,,0.474457,0
E00053,2024-06-01,0,,0.821232,1
E00054,2024-06-01,0,,0.442367,0
E00056,2024-06-01,0,,0.710615,0
E00058,2024-06-01,1,2024-08-11,0.733298,0
E00059,2024-06-01,0,,0.658123,0
E00060,2024-06-01,0,,0.817239,1
E00061,2024-06-01,0,,0.66362,0
E00062,2024-06-01,0,,0.690466,0
E00063,2024-06-01,0,,0.453926,0
E00064,2024-06-01,0,,0.785462,0
E00065,2024-06-01,0,,0.797376,0
E00067,2024-06-01,0,,0.923833,1
E00069,2024-06-01,0,,0.861441,1
E00070,2024-06-01,0,,0.696578,0
E00071,2024-06-01,0,,0.726716,0
E00072,2024-06-01,0,,0.577439,0
E00073,2024-06-01,0,,0.729567,0
E00074,2024-06-01,0,,0.772631,0
E00075,2024-06-01,1,2024-07-09,0.571354,0
E00078,2024-06-01,0,,0.861011,1
E00079,2024-06-01,0,,0.562601,0
E00080,2024-06-01,0,,0.782561,0
E00082,2024-06-01,0,,0.739798,0
E00084,2024-06-01,0,,0.544954,0
E00086,2024-06-01,0,,0.648496,0
E00087,2024-06-01,0,,0.663861,0
E00090,2024-06-01,0,,0.614602,0
E00091,2024-06-01,0,,0.627043,0
E00092,2024-06-01,0,,0.690136,0
E00094,2024-06-01,0,,0.459499,0
E00095,2024-06-01,0,,0.809425,0
E00099,2024-06-01,0,,0.759679,0
E00100,2024-06-01,1,2024-08-03,0.759519,0
E00101,2024-06-01,0,,0.69121,0
E00102,2024-06-01,0,,0.730367,0
E00104,2024-06-01,0,,0.722055,0
E00106,2024-06-01,0,,0.706518,0
E00107,2024-06-01,0,,0.775281,1
E00109,2024-06-01,0,,0.617583,0
E00110,2024-06-01,0,,0.75875,0
E00111,2024-06-01,0,,0.684992,0
E00112,2024-06-01,0,,0.646194,0
E00114,2024-06-01,0,,0.723506,0
E00117,2024-06-01,0,,0.705231,0
E00118,2024-06-01,0,,0.738603,0
E00119,2024-06-01,0,,0.823109,1
E00120,2024-06-01,0,,0.732288,0
E00121,2024-06-01,0,,0.75251,0
E00122,2024-06-01,0,,0.594665,0
E00123,2024-06-01,0,,0.569459,0
E00124,2024-06-01,0,,0.506475,0
E00125,2024-06-01,0,,0.533853,0
E00126,2024-06-01,0,,0.536241,0
E00127,2024-06-01,0,,0.672575,0
E00128,2024-06-01,0,,0.690947,0
E00129,2024-06-01,0,,0.7616,0
E00130,2024-06-01,0,,0.696861,0
E00131,2024-06-01,0,,0.801702,0
E00133,2024-06-01,0,,0.758397,1
E00134,2024-06-01,0,,0.774345,0
E00135,2024-06-01,0,,0.797516,0
E00136,2024-06-01,0,,0.458209,0
E00137,2024-06-01,0,,0.706872,0
E00138,2024-06-01,0,,0.725375,0
E00139,2024-06-01,0,,0.773732,0
E00140,2024-06-01,0,,0.71597,0
E00141,2024-06-01,0,,0.789073,0
E00142,2024-06-01,0,,0.766712,0
E00143,2024-06-01,0,,0.624458,0
E00144,2024-06-01,0,,0.720385,0
E00145,2024-06-01,0,,0.544117,0
E00146,2024-06-01,0,,0.839959,1
E00147,2024-06-01,0,,0.819621,1
E00149,2024-06-01,0,,0.678319,0
E00150,2024-06-01,0,,0.701567,0
E00152,2024-06-01,0,,0.777344,0
E00154,2024-06-01,0,,0.660542,0
E00155,2024-06-01,1,2024-06-28,0.681285,0
E00156,2024-06-01,0,,0.684074,0
E00157,2024-06-01,0,,0.66269,0
E00158,2024-06-01,0,,0.703606,0
E00159,2024-06-01,0,,0.772261,0
E00160,2024-06-01,0,,0.760788,0
E00161,2024-06-01,0,,0.811063,1
E00162,2024-06-01,0,,0.746353,0
E00163,2024-06-01,0,,0.662892,0
E00164,2024-06-01,1,2024-06-22,0.584559,0
E00165,2024-06-01,0,,0.792493,1
E00166,2024-06-01,0,,0.734648,0
E00167,2024-06-01,0,,0.817616,0
E00168,2024-06-01,0,,0.565302,0
E00169,2024-06-01,0,,0.739232,0
E00170,2024-06-01,0,,0.736272,0
E00171,2024-06-01,0,,0.81105,0
E00172,2024-06-01,0,,0.674694,0
E00173,2024-06-01,0,,0.711205,0
E00174,2024-06-01,0,,0.687204,0
E00175,2024-06-01,0,,0.749937,0
E00176,2024-06-01,0,,0.740781,0
E00177,2024-06-01,0,,0.783292,0
E00179,2024-06-01,0,,0.649512,0
E00180,2024-06-01,0,,0.664995,0
E00181,2024-06-01,0,,0.69849,0
E00182,2024-06-01,0,,0.85845,1
E00183,2024-06-01,0,,0.639994,0
E00184,2024-06-01,0,,0.719959,0
E00185,2024-06-01,0,,0.630857,0
E00186,2024-06-01,0,,0.574078,0
E00187,2024-06-01,0,,0.599866,0
E00188,2024-06-01,0,,0.793732,0
E00189,2024-06-01,0,,0.664896,0
E00191,2024-06-01,0,,0.688577,0
E00193,2024-06-01,0,,0.549157,0
E00196,2024-06-01,0,,0.617784,0
E00199,2024-06-01,0,,0.689633,0
E00200,2024-06-01,0,,0.74096,0
E00201,2024-06-01,0,,0.659753,0
E00202,2024-06-01,0,,0.687477,0
E00203,2024-06-01,0,,0.746961,0
E00204,2024-06-01,0,,0.744299,0
E00205,2024-06-01,0,,0.766864,1
E00206,2024-06-01,0,,0.681358,0
E00207,2024-06-01,0,,0.779127,0
E00209,2024-06-01,0,,0.809543,0
E00210,2024-06-01,0,,0.665641,0
E00213,2024-06-01,0,,0.847958,1
E00214,2024-06-01,0,,0.71695,0
E00215,2024-06-01,0,,0.615129,0
E00216,2024-06-01,0,,0.622568,0
E00217,2024-06-01,0,,0.707178,0
E00218,2024-06-01,0,,0.729242,0
E00219,2024-06-01,0,,0.826684,0
E00221,2024-06-01,0,,0.640168,0
E00223,2024-06-01,0,,0.671174,0
E00224,2024-06-01,0,,0.610315,0
E00225,2024-06-01,0,,0.844123,1
E00226,2024-06-01,0,,0.742051,0
E00227,2024-06-01,0,,0.82654,0
E00228,2024-06-01,0,,0.716952,0
E00229,2024-06-01,0,,0.723877,0
E00230,2024-06-01,0,,0.857979,1
E00231,2024-06-01,0,,0.753103,0
E00232,2024-06-01,0,,0.700179,0
E00233,2024-06-01,0,,0.64505,0
E00235,2024-06-01,0,,0.745105,0
E00236,2024-06-01,0,,0.811334,0
E00237,2024-06-01,0,,0.793916,1
E00238,2024-06-01,0,,0.88542,1
E00239,2024-06-01,0,,0.671408,0
E00240,2024-06-01,0,,0.721253,0
E00241,2024-06-01,0,,0.755057,1
E00242,2024-06-01,0,,0.744141,0
E00243,2024-06-01,0,,0.808939,0
E00245,2024-06-01,0,,0.777957,0
E00246,2024-06-01,0,,0.787845,0
E00247,2024-06-01,0,,0.846957,0
E00248,2024-06-01,0,,0.616759,0
E00249,2024-06-01,0,,0.740203,0
E00250,2024-06-01,0,,0.696863,0
E00251,2024-06-01,0,,0.825226,0
E00252,2024-06-01,0,,0.787009,1
E00253,2024-06-01,0,,0.628611,0
E00254,2024-06-01,0,,0.585693,0
E00257,2024-06-01,0,,0.682143,0
E00258,2024-06-01,0,,0.61315,0
E00259,2024-06-01,0,,0.573142,0
E00260,2024-06-01,0,,0.521293,0
E00262,2024-06-01,0,,0.671189,0
E00263,2024-06-01,0,,0.839337,0
E00264,2024-06-01,0,,0.80377,0
E00265,2024-06-01,0,,0.751731,0
E00266,2024-06-01,0,,0.881798,1
E00267,2024-06-01,0,,0.848885,1
E00269,2024-06-01,0,,0.71396,0
E00270,2024-06-01,0,,0.826415,0
E00271,2024-06-01,0,,0.898889,1
E00273,2024-06-01,0,,0.671335,0
E00274,2024-06-01,0,,0.479381,0
E00276,2024-06-01,0,,0.646053,0
E00279,2024-06-01,0,,0.656556,0
E00280,2024-06-01,1,2024-07-30,0.627568,0
E00283,2024-06-01,0,,0.802026,0
E00284,2024-06-01,0,,0.659987,0
E00289,2024-06-01,0,,0.792615,0
E00292,2024-06-01,0,,0.631371,0
E00293,2024-06-01,0,,0.793803,0
E00294,2024-06-01,1,2024-06-24,0.753304,0
E00296,2024-06-01,0,,0.678508,0
E00297,2024-06-01,1,2024-06-19,0.746445,0
E00299,2024-06-01,0,,0.69215,0
E00300,2024-06-01,0,,0.66103,0
E00301,2024-06-01,0,,0.636726,0
E00303,2024-06-01,0,,0.491867,0
E00304,2024-06-01,0,,0.784556,0
E00305,2024-06-01,0,,0.759828,0
E00306,2024-06-01,0,,0.738504,0
E00307,2024-06-01,0,,0.694938,0
E00308,2024-06-01,0,,0.626298,0
E00309,2024-06-01,0,,0.732987,0
E00310,2024-06-01,0,,0.709571,0
E00311,2024-06-01,0,,0.821236,1
E00312,2024-06-01,0,,0.737512,0
E00313,2024-06-01,0,,0.740496,0
E00316,2024-06-01,0,,0.582485,0
E00317,2024-06-01,0,,0.707522,0
E00318,2024-06-01,1,2024-07-31,0.718936,0
E00319,2024-06-01,0,,0.557857,0
E00320,2024-06-01,0,,0.820186,0
E00321,2024-06-01,0,,0.62758,0
E00323,2024-06-01,0,,0.773289,0
E00324,2024-06-01,1,2024-07-20,0.766361,1
E00326,2024-06-01,0,,0.476117,0
E00327,2024-06-01,0,,0.79025,1
E00328,2024-06-01,0,,0.662582,0
E00329,2024-06-01,0,,0.704538,0
E00330,2024-06-01,0,,0.755944,0
E00332,2024-06-01,0,,0.656291,0
E00334,2024-06-01,0,,0.768126,1
E00336,2024-06-01,0,,0.643943,0
E00337,2024-06-01,0,,0.688209,0
E00338,2024-06-01,0,,0.592642,0
E00339,2024-06-01,0,,0.623726,0
E00340,2024-06-01,0,,0.812092,1
E00341,2024-06-01,0,,0.79805,0
E00342,2024-06-01,0,,0.720995,0
E00343,2024-06-01,0,,0.603715,0
E00344,2024-06-01,0,,0.70845,0
E00345,2024-06-01,0,,0.736409,0
E00346,2024-06-01,0,,0.780355,0
E00347,2024-06-01,0,,0.737705,0
E00348,2024-06-01,0,,0.756225,0
E00349,2024-06-01,0,,0.767192,1
E00351,2024-06-01,0,,0.793974,0
E00353,2024-06-01,0,,0.572041,0
E00354,2024-06-01,0,,0.825115,1
E00355,2024-06-01,0,,0.867463,0
E00356,2024-06-01,0,,0.75508,0
E00357,2024-06-01,0,,0.471975,0
E00358,2024-06-01,0,,0.734337,0
E00361,2024-06-01,0,,0.690861,0
E00362,2024-06-01,0,,0.59425,0
E00363,2024-06-01,0,,0.722818,0
E00365,2024-06-01,0,,0.850956,0
E00366,2024-06-01,0,,0.528353,0
E00367,2024-06-01,0,,0.702177,0
E00368,2024-06-01,0,,0.70678,0
E00369,2024-06-01,0,,0.682659,0
E00370,2024-06-01,1,2024-07-12,0.797046,0
E00371,2024-06-01,0,,0.873235,0
E00372,2024-06-01,0,,0.669995,0
E00373,2024-06-01,0,,0.689216,0
E00374,2024-06-01,0,,0.815281,1
E00375,2024-06-01,0,,0.699525,0
E00376,2024-06-01,0,,0.650814,0
E00377,2024-06-01,0,,0.814222,1
E00378,2024-06-01,0,,0.758885,0
E00379,2024-06-01,0,,0.625129,0
E00381,2024-06-01,0,,0.599338,0
E00382,2024-06-01,1,2024-07-05,0.737332,0
E00383,2024-06-01,0,,0.571893,0
E00384,2024-06-01,0,,0.559484,0
E00385,2024-06-01,0,,0.533445,0
E00386,2024-06-01,0,,0.851441,0
E00387,2024-06-01,0,,0.683376,0
E00390,2024-06-01,0,,0.655371,0
E00391,2024-06-01,0,,0.866555,0
E00393,2024-06-01,0,,0.611452,0
E00394,2024-06-01,0,,0.549766,0
E00396,2024-06-01,0,,0.702463,0
E00400,2024-06-01,0,,0.692605,0
E00401,2024-06-01,0,,0.788574,0
E00402,2024-06-01,0,,0.731811,0
E00403,2024-06-01,0,,0.739853,0
E00405,2024-06-01,0,,0.693433,0
E00409,2024-06-01,0,,0.758033,0
E00410,2024-06-01,0,,0.683158,0
E00411,2024-06-01,0,,0.645713,0
E00412,2024-06-01,0,,0.783524,0
E00413,2024-06-01,0,,0.814022,0
E00414,2024-06-01,0,,0.685222,0
E00415,2024-06-01,0,,0.410805,0
E00417,2024-06-01,0,,0.687863,0
E00419,2024-06-01,0,,0.757936,0
E00420,2024-06-01,0,,0.789893,1
E00421,2024-06-01,1,2024-06-24,0.840605,0
E00422,2024-06-01,0,,0.533634,0
E00423,2024-06-01,0,,0.876896,1
E00424,2024-06-01,0,,0.705976,0
E00425,2024-06-01,0,,0.746116,0
E00426,2024-06-01,0,,0.578832,0
E00428,2024-06-01,0,,0.83015,1
E00429,2024-06-01,0,,0.802597,0
E00430,2024-06-01,0,,0.679461,0
E00431,2024-06-01,0,,0.653915,0
E00432,2024-06-01,0,,0.733726,0
E00433,2024-06-01,0,,0.707659,0
E00434,2024-06-01,0,,0.678259,0
E00436,2024-06-01,0,,0.752364,0
E00437,2024-06-01,0,,0.596234,0
E00438,2024-06-01,0,,0.695198,0
E00439,2024-06-01,0,,0.663484,0
E00440,2024-06-01,0,,0.724114,0
E00441,2024-06-01,0,,0.75205,0
E00442,2024-06-01,0,,0.797404,0
E00443,2024-06-01,0,,0.732316,0
E00444,2024-06-01,0,,0.802538,0
E00446,2024-06-01,0,,0.850494,0
E00448,2024-06-01,0,,0.780688,0
E00449,2024-06-01,0,,0.654629,0
E00450,2024-06-01,0,,0.587969,0
E00451,2024-06-01,0,,0.746061,0
E00452,2024-06-01,0,,0.661583,0
E00453,2024-06-01,0,,0.797275,0
E00454,2024-06-01,0,,0.842906,0
E00455,2024-06-01,0,,0.71946,0
E00456,2024-06-01,0,,0.712418,0
E00457,2024-06-01,0,,0.586508,0
E00461,2024-06-01,0,,0.778278,0
E00462,2024-06-01,0,,0.601267,0
E00463,2024-06-01,0,,0.74266,0
E00465,2024-06-01,0,,0.789963,0
E00466,2024-06-01,0,,0.434906,0
E00467,2024-06-01,0,,0.776112,0
E00468,2024-06-01,0,,0.599835,0
E00473,2024-06-01,0,,0.732799,0
E00474,2024-06-01,0,,0.704576,0
E00476,2024-06-01,0,,0.753536,0
E00477,2024-06-01,0,,0.696708,0
E00478,2024-06-01,0,,0.701701,0
E00479,2024-06-01,0,,0.723428,0
E00480,2024-06-01,0,,0.702586,0
E00481,2024-06-01,0,,0.628921,0
E00483,2024-06-01,0,,0.721288,0
E00485,2024-06-01,0,,0.727581,0
E00486,2024-06-01,0,,0.763888,0
E00487,2024-06-01,0,,0.67704,0
E00489,2024-06-01,0,,0.763761,0
E00490,2024-06-01,0,,0.715158,0
E00491,2024-06-01,0,,0.585443,0
E00492,2024-06-01,0,,0.653498,0
E00493,2024-06-01,0,,0.672159,0
E00494,2024-06-01,0,,0.687859,0
E00495,2024-06-01,0,,0.78883,0
E00496,2024-06-01,0,,0.765263,0
E00497,2024-06-01,0,,0.819004,0
E00498,2024-06-01,0,,0.676341,0
E00499,2024-06-01,0,,0.648549,0
E00001,2024-07-01,0,,0.60974,0
E00002,2024-07-01,0,,0.578365,0
E00003,2024-07-01,0,,0.824849,0
E00004,2024-07-01,0,,0.750823,0
E00005,2024-07-01,0,,0.739453,0
E00007,2024-07-01,0,,0.731549,0
E00008,2024-07-01,0,,0.533636,0
E00009,2024-07-01,0,,0.796637,0
E00011,2024-07-01,0,,0.82646,1
E00012,2024-07-01,0,,0.749105,0
E00013,2024-07-01,0,,0.64353,0
E00014,2024-07-01,0,,0.759274,0
E00015,2024-07-01,0,,0.746154,0
E00016,2024-07-01,0,,0.820359,1
E00017,2024-07-01,0,,0.698605,0
E00018,2024-07-01,0,,0.69572,0
E00022,2024-07-01,0,,0.661589,0
E00023,2024-07-01,0,,0.76687,0
E00024,2024-07-01,0,,0.763659,0
E00025,2024-07-01,0,,0.677676,0
E00026,2024-07-01,0,,0.565118,0
E00027,2024-07-01,0,,0.640927,0
E00028,2024-07-01,0,,0.791312,1
E00029,2024-07-01,0,,0.629775,0
E00030,2024-07-01,0,,0.885303,1
E00031,2024-07-01,0,,0.716304,0
E00033,2024-07-01,0,,0.712808,0
E00034,2024-07-01,1,2024-08-15,0.718426,0
E00035,2024-07-01,0,,0.788563,0
E00037,2024-07-01,0,,0.678244,0
E00038,2024-07-01,0,,0.717101,0
E00039,2024-07-01,0,,0.738436,0
E00041,2024-07-01,0,,0.597522,0
E00042,2024-07-01,0,,0.760252,0
E00043,2024-07-01,0,,0.651431,0
E00044,2024-07-01,1,2024-09-08,0.8216,0
E00045,2024-07-01,0,,0.69329,0
E00046,2024-07-01,0,,0.806289,1
E00049,2024-07-01,0,,0.666087,0
E00050,2024-07-01,0,,0.886212,1
E00051,2024-07-01,0,,0.778555,0
E00052,2024-07-01,0,,0.73986,0
E00053,2024-07-01,1,2024-07-17,0.73211,0
