employee_id,period_start,business_unit_id,job_family,job_level,tenure_years,engagement_score,performance_rating,compa_ratio,workload_index,manager_change_flag,attrition_risk_score,attrition_in_3m,termination_date,had_intervention_this_period,base_salary,replacement_cost_estimate,intervention_type,intervention_cost,expected_mechanism
E00355,2024-04-01,BU02,IT,IC1,9.569,0.446,3.57,0.6,0.931,0,,0.0,,1.0,30923,123838.44,workload_rebalance,500.0,reduce_burnout_risk
E00356,2024-04-01,BU02,IT,IC1,2.56,0.594,3.83,0.675,0.658,0,,0.0,,0.0,46453,73244.27,,,
E00357,2024-04-01,BU10,IT,IC1,9.832,0.57,2.68,1.448,0.538,0,,0.0,,0.0,92542,92691.51,,,
E00358,2024-01-01,BU07,IT,IC1,1.613,0.494,3.09,0.6,0.583,0,,0.0,,1.0,44883,159948.95,comp_adjustment,5000.0,reduce_comp_gap
E00359,2024-01-01,BU01,IT,IC1,0.0,0.438,2.85,0.639,0.545,0,,0.0,,1.0,74612,119365.45,comp_adjustment,5000.0,reduce_comp_gap
E00360,2024-04-01,BU08,IT,IC1,5.243,0.613,3.49,0.6,0.783,0,,,,,38977,53332.04,,,
E00361,2024-04-01,BU03,IT,IC1,3.447,0.646,3.38,1.35,0.596,0,,0.0,,0.0,111289,134316.41,,,
E00362,2024-04-01,BU06,IT,IC1,0.934,0.596,2.82,1.186,0.572,0,,0.0,,0.0,113910,61380.7,,,
E00363,2024-04-01,BU09,IT,IC1,4.192,0.556,3.57,1.101,0.651,0,,0.0,,0.0,73634,188821.3,,,
E00364,2024-04-01,BU06,IT,IC1,0.638,0.546,3.8,1.029,0.825,0,,,,,120203,158541.23,,,
E00365,2024-04-01,BU09,IT,IC1,8.186,0.627,3.25,0.895,1.0,0,,0.0,,0.0,67814,113933.92,,,
E00366,2024-04-01,BU07,IT,IC1,9.043,0.561,3.92,0.955,0.695,0,,0.0,,0.0,78353,107331.8,,,
E00367,2024-04-01,BU09,IT,IC1,1.977,0.527,3.6,0.944,0.729,0,,0.0,,0.0,93123,91022.4,,,
E00368,2024-04-01,BU02,IT,IC1,2.604,0.564,3.04,0.955,0.644,0,,0.0,,0.0,63761,135708.06,,,
E00369,2024-04-01,BU08,IT,IC1,0.764,0.53,3.87,0.6,0.737,0,,0.0,,0.0,34775,84632.64,,,
E00370,2024-04-01,BU08,IT,IC1,3.463,0.587,3.56,0.934,0.769,0,,0.0,,0.0,78916,111182.9,,,
E00371,2024-04-01,BU02,IT,IC1,1.273,0.521,3.01,0.6,0.664,0,,0.0,,0.0,50759,148048.61,,,
E00372,2024-04-01,BU04,IT,IC1,6.708,0.553,3.27,0.733,0.544,0,,0.0,,0.0,52097,77661.31,,,
E00373,2024-04-01,BU07,IT,IC1,6.62,0.486,3.61,0.774,0.764,0,,0.0,,0.0,66454,75783.72,,,
E00374,2024-04-01,BU04,IT,IC1,10.114,0.616,3.17,0.678,0.946,0,,0.0,,0.0,72999,58422.77,,,
E00375,2024-04-01,BU04,IT,IC1,2.456,0.54,3.27,0.944,0.703,0,,0.0,,0.0,63104,61939.46,,,
E00376,2024-04-01,BU06,IT,IC1,7.379,0.538,3.43,0.955,0.731,0,,0.0,,0.0,74795,43920.99,,,
E00377,2024-01-01,BU10,IT,IC1,3.644,0.487,3.58,0.6,0.684,1,,0.0,,1.0,46751,138877.62,comp_adjustment,5000.0,reduce_comp_gap
E00378,2024-04-01,BU06,IT,IC1,9.068,0.622,3.54,0.6,0.676,0,,0.0,,0.0,58986,225694.37,,,
E00379,2024-04-01,BU10,IT,IC1,8.75,0.588,2.71,0.986,0.63,0,,0.0,,0.0,80594,189913.41,,,
E00380,2024-01-01,BU03,IT,IC1,4.052,0.512,3.02,0.99,0.719,0,,0.0,2024-04-06,1.0,111355,48107.22,comp_adjustment,5000.0,reduce_comp_gap
E00381,2024-04-01,BU09,IT,IC1,4.687,0.64,3.09,0.865,0.863,0,,0.0,,0.0,126027,138567.11,,,
E00382,2024-04-01,BU10,IT,IC1,7.398,0.822,3.1,0.625,0.438,0,,0.0,,0.0,69671,189638.2,,,
E00383,2024-04-01,BU02,IT,IC1,1.311,0.621,3.22,1.254,0.693,0,,0.0,,0.0,80338,81418.76,,,
E00384,2024-04-01,BU06,IT,IC1,1.106,0.523,3.12,1.208,0.703,0,,0.0,,0.0,119797,104670.94,,,
E00385,2024-01-01,BU07,IT,IC1,4.444,0.513,3.25,0.6,0.609,0,,0.0,,1.0,47345,40512.81,comp_adjustment,5000.0,reduce_comp_gap
E00386,2024-04-01,BU09,IT,IC1,0.808,0.482,3.67,0.6,0.749,0,,0.0,,0.0,74637,112753.21,,,
E00387,2024-04-01,BU03,IT,IC1,1.051,0.44,3.27,0.933,0.636,0,,0.0,,0.0,78348,61964.91,,,
E00388,2024-04-01,BU10,IT,IC1,5.079,0.562,3.6,1.532,0.798,0,,,,,99385,109399.46,,,
E00389,2024-04-01,BU03,IT,IC1,9.514,0.54,3.27,0.6,0.503,0,,,,,40215,49532.49,,,
E00390,2024-04-01,BU07,IT,IC1,6.683,0.472,3.0,0.6,0.64,0,,0.0,,0.0,43097,127670.97,,,
E00391,2024-04-01,BU04,IT,IC1,0.887,0.637,2.83,0.6,0.702,0,,0.0,,0.0,60324,158570.75,,,
E00392,2024-04-01,BU08,IT,IC1,4.331,0.584,3.29,0.6,0.809,0,,,,,68337,70297.71,manager_coaching,1200.0,improve_manager_experience
E00393,2024-04-01,BU07,IT,IC1,4.441,0.645,3.18,0.967,0.824,0,,0.0,,0.0,88699,59952.65,,,
E00394,2024-04-01,BU05,IT,IC1,0.0,0.508,3.31,1.157,0.46,0,,0.0,,0.0,71764,37900.33,,,
E00395,2024-04-01,BU07,IT,IC1,5.555,0.552,4.06,0.6,0.726,1,,,,,56784,88702.15,,,
E00396,2024-04-01,BU03,IT,IC1,10.234,0.669,3.35,1.122,0.613,0,,0.0,,0.0,69270,76972.86,,,
E00397,2024-04-01,BU02,IT,IC1,2.705,0.494,3.76,1.02,0.602,0,,0.0,,0.0,66527,49760.0,,,
E00398,2024-04-01,BU06,IT,IC1,5.78,0.583,3.61,0.945,0.548,0,,0.0,,0.0,110278,122612.46,,,
E00399,2024-04-01,BU02,IT,IC1,5.476,0.655,2.66,1.024,0.659,0,,1.0,2024-05-13,0.0,63448,81669.74,,,
E00400,2024-04-01,BU03,IT,IC1,3.324,0.657,2.94,0.6,0.585,0,,0.0,,0.0,52361,61626.32,,,
E00401,2024-04-01,BU06,IT,IC1,6.56,0.691,3.2,0.6,0.776,0,,0.0,,0.0,70078,77914.54,,,
E00402,2024-04-01,BU05,IT,IC1,5.235,0.598,3.45,0.817,0.696,0,,0.0,,0.0,64181,161945.07,,,
E00403,2024-04-01,BU08,IT,IC1,6.998,0.448,4.37,0.6,0.658,0,,0.0,,0.0,34550,131169.69,,,
E00404,2024-04-01,BU09,IT,IC1,7.537,0.477,3.0,0.6,0.797,0,,,,,59547,94316.72,role_transfer,800.0,increase_internal_mobility_fit
E00405,2024-04-01,BU03,IT,IC1,3.989,0.679,2.9,0.866,0.715,0,,0.0,,0.0,57800,132127.51,,,
E00406,2024-04-01,BU10,IT,IC1,2.434,0.631,3.71,0.6,0.667,0,,1.0,2024-06-18,0.0,49496,59308.93,,,
E00407,2024-04-01,BU03,IT,IC1,7.072,0.615,3.31,0.6,0.528,0,,0.0,,0.0,86030,101467.32,,,
E00408,2024-04-01,BU03,IT,IC1,8.515,0.516,3.27,0.6,0.515,0,,0.0,,0.0,45479,106854.19,,,
E00409,2024-04-01,BU06,IT,IC1,1.133,0.443,2.86,0.752,0.94,0,,0.0,,0.0,70225,80942.88,,,
E00410,2024-04-01,BU01,IT,IC1,7.94,0.596,3.27,0.762,0.766,0,,0.0,,0.0,56854,121647.37,,,
E00411,2024-04-01,BU07,IT,IC1,9.78,0.605,3.63,0.803,0.768,0,,0.0,,0.0,62174,70384.65,,,
E00412,2024-01-01,BU01,IT,IC1,3.138,0.523,2.9,0.6,0.43,0,,0.0,,1.0,69156,125786.94,comp_adjustment,5000.0,reduce_comp_gap
E00413,2024-04-01,BU05,IT,IC1,7.608,0.634,3.57,0.6,0.77,0,,0.0,,0.0,37886,128189.11,,,
E00414,2024-04-01,BU10,IT,IC1,0.613,0.573,3.48,0.847,0.773,0,,0.0,,0.0,64028,35000.0,,,
E00415,2024-04-01,BU08,IT,IC1,4.178,0.671,3.25,1.6,0.674,0,,0.0,,0.0,133403,170853.72,,,
E00416,2024-04-01,BU04,IT,IC1,0.268,0.56,3.06,0.6,0.708,0,,1.0,2024-04-24,1.0,34722,35000.0,retention_bonus,3500.0,short_term_retention
E00417,2024-04-01,BU05,IT,IC1,6.073,0.742,3.73,0.958,0.663,0,,0.0,,0.0,58679,75788.62,,,
E00418,2024-04-01,BU04,IT,IC1,0.43,0.509,3.13,0.959,0.832,0,,,,,88711,158630.37,,,
E00419,2024-04-01,BU04,IT,IC1,5.563,0.596,3.29,0.868,0.635,0,,0.0,,0.0,66541,86694.56,,,
E00420,2024-04-01,BU08,IT,IC1,3.915,0.72,3.37,0.612,0.618,0,,0.0,,0.0,76175,51696.31,,,
E00421,2024-01-01,BU02,IT,IC1,1.804,0.536,2.87,0.6,0.653,0,,0.0,,1.0,26069,61129.13,comp_adjustment,5000.0,reduce_comp_gap
E00422,2024-04-01,BU01,IT,IC1,5.969,0.539,2.88,1.121,0.598,0,,0.0,,0.0,73820,158741.61,,,
E00423,2024-04-01,BU03,IT,IC1,9.435,0.565,3.08,0.6,0.783,0,,0.0,,0.0,45863,42118.76,,,
E00424,2024-04-01,BU09,IT,IC1,1.109,0.527,3.55,0.825,0.744,0,,0.0,,0.0,66733,166204.04,,,
E00425,2024-04-01,BU04,IT,IC1,0.4,0.587,3.69,0.678,0.679,0,,0.0,,0.0,59260,97550.89,,,
E00426,2024-04-01,BU10,IT,IC1,9.643,0.673,3.84,1.409,0.773,0,,0.0,,0.0,132909,58474.59,,,
E00427,2024-04-01,BU05,IT,IC1,8.383,0.466,3.27,0.663,0.628,0,,,,,72500,76920.19,,,
E00428,2024-04-01,BU02,IT,IC1,4.791,0.605,2.77,0.6,0.689,0,,0.0,,1.0,57560,63270.5,manager_coaching,1200.0,improve_manager_experience
E00429,2024-04-01,BU04,IT,IC1,1.851,0.558,3.44,0.6,0.648,0,,0.0,,0.0,35299,147668.74,,,
E00430,2024-04-01,BU02,IT,IC1,2.527,0.47,3.19,0.98,0.637,0,,0.0,,0.0,62467,139040.14,,,
E00431,2024-01-01,BU02,IT,IC1,6.174,0.551,3.05,0.836,0.764,0,,0.0,,1.0,79868,46133.88,comp_adjustment,5000.0,reduce_comp_gap
E00432,2024-04-01,BU04,IT,IC1,9.851,0.54,3.18,0.918,0.549,0,,0.0,,0.0,58210,83392.11,,,
E00433,2024-01-01,BU06,IT,IC1,3.797,0.592,2.62,0.643,0.677,0,,0.0,,1.0,50162,67811.83,comp_adjustment,5000.0,reduce_comp_gap
E00434,2024-04-01,BU07,IT,IC1,5.916,0.501,3.43,0.748,0.611,0,,0.0,,0.0,49001,178975.63,,,
E00435,2024-04-01,BU10,IT,IC1,4.761,0.632,4.09,0.78,0.779,0,,,,,72208,54468.67,,,
E00436,2024-04-01,BU03,IT,IC1,3.775,0.625,2.94,1.239,0.802,0,,0.0,,0.0,78103,205834.67,,,
E00437,2024-04-01,BU03,IT,IC1,7.723,0.511,2.9,0.914,0.567,0,,0.0,,0.0,96416,98512.9,,,
E00438,2024-04-01,BU10,IT,IC1,1.002,0.603,3.6,0.6,0.755,0,,0.0,,0.0,42266,59281.64,,,
E00439,2024-04-01,BU06,IT,IC1,7.365,0.581,3.49,1.102,0.648,0,,0.0,,0.0,71976,73729.04,,,
E00440,2024-04-01,BU03,IT,IC1,5.613,0.471,3.06,0.914,0.429,0,,0.0,,0.0,57377,69716.83,,,
E00441,2024-04-01,BU02,IT,IC1,4.745,0.491,3.71,0.725,0.751,0,,0.0,,0.0,57972,56350.54,,,
E00442,2024-01-01,BU08,IT,IC1,1.533,0.579,3.25,0.6,0.758,0,,0.0,,1.0,68916,104359.56,comp_adjustment,5000.0,reduce_comp_gap
E00443,2024-04-01,BU05,IT,IC1,5.684,0.561,3.2,1.094,0.796,0,,0.0,,0.0,69056,57547.36,,,
E00444,2024-04-01,BU01,IT,IC1,10.031,0.616,2.9,0.913,0.856,0,,0.0,,0.0,72047,37487.42,,,
E00445,2024-04-01,BU03,IT,IC1,7.058,0.585,3.22,0.677,0.667,0,,,,,41352,84294.43,,,
E00446,2024-04-01,BU10,IT,IC1,5.648,0.517,3.47,0.6,0.748,0,,0.0,,0.0,46054,44428.67,,,
E00447,2024-04-01,BU08,IT,IC1,0.893,0.701,3.49,1.191,0.679,0,,,,,100715,71285.85,,,
E00448,2024-04-01,BU04,IT,IC1,0.994,0.571,3.79,0.6,0.593,0,,0.0,,0.0,55426,66425.03,,,
E00449,2024-04-01,BU07,IT,IC1,5.624,0.482,3.28,0.6,0.639,0,,0.0,,0.0,66643,67567.22,,,
E00450,2024-04-01,BU10,IT,IC1,3.762,0.651,3.53,1.311,0.75,0,,0.0,,0.0,86607,246066.93,,,
E00451,2024-04-01,BU02,IT,IC1,7.146,0.583,2.71,0.622,0.483,0,,0.0,,0.0,70418,102571.02,,,
E00452,2024-04-01,BU07,IT,IC1,9.982,0.599,3.45,1.137,0.797,0,,0.0,,0.0,72496,111674.36,,,
E00453,2024-04-01,BU05,IT,IC1,5.328,0.741,3.69,0.78,0.52,0,,0.0,,0.0,81888,44960.8,,,
E00454,2024-04-01,BU05,IT,IC1,3.357,0.567,3.27,0.6,0.71,0,,0.0,,0.0,28543,74506.53,,,
E00455,2024-01-01,BU06,IT,IC1,0.999,0.496,3.03,0.6,0.67,0,,0.0,,1.0,50439,110173.5,comp_adjustment,5000.0,reduce_comp_gap
E00456,2024-04-01,BU09,IT,IC1,0.775,0.47,3.53,1.018,0.621,0,,0.0,,0.0,70545,63062.87,,,
E00457,2024-04-01,BU06,IT,IC1,4.797,0.716,2.91,1.505,0.67,0,,0.0,,0.0,97312,150475.23,,,
E00458,2024-04-01,BU08,IT,IC1,6.185,0.623,3.34,0.74,0.74,0,,1.0,2024-05-01,0.0,61275,58204.15,,,
E00459,2024-04-01,BU07,IT,IC1,6.609,0.582,3.52,0.6,0.63,0,,,,,44549,87909.28,,,
E00460,2024-04-01,BU09,IT,IC1,8.778,0.602,3.6,0.713,0.553,0,,,,,44966,76818.61,,,
E00461,2024-04-01,BU04,IT,IC1,7.075,0.555,3.37,0.975,0.577,0,,0.0,,0.0,81581,107674.68,,,
E00462,2024-04-01,BU02,IT,IC1,0.52,0.342,3.64,0.883,0.681,0,,0.0,,0.0,55480,74959.63,,,
E00463,2024-04-01,BU07,IT,IC1,1.164,0.462,3.59,0.756,0.574,0,,0.0,,0.0,59723,88523.5,,,
E00464,2024-04-01,BU06,IT,IC1,7.346,0.647,3.4,0.663,0.632,0,,,,,74255,89919.21,,,
E00465,2024-04-01,BU01,IT,IC1,0.66,0.446,3.62,0.6,0.669,0,,0.0,,0.0,21687,71858.27,,,
E00466,2024-04-01,BU09,IT,IC1,9.462,0.532,3.39,1.6,0.786,0,,0.0,,0.0,120587,124395.05,,,
E00467,2024-04-01,BU09,IT,IC1,3.034,0.471,3.4,0.624,0.861,0,,0.0,,0.0,46357,111324.01,,,
E00468,2024-04-01,BU02,IT,IC1,5.284,0.62,2.82,1.002,0.679,0,,0.0,,0.0,65165,96090.83,,,
E00469,2024-04-01,BU03,IT,IC1,6.913,0.461,3.71,0.6,0.747,0,,1.0,2024-04-11,0.0,32970,82389.99,,,
E00470,2024-04-01,BU05,IT,IC1,2.782,0.465,3.43,0.897,0.581,0,,,,,51643,143110.21,,,
E00471,2024-04-01,BU05,IT,IC1,3.472,0.586,3.31,0.937,0.703,0,,,,,92563,89931.19,,,
E00472,2024-04-01,BU01,IT,IC1,8.791,0.591,4.33,0.6,0.67,0,,,,,30618,87108.67,,,
E00473,2024-04-01,BU08,IT,IC1,9.93,0.581,3.29,0.792,0.8,0,,0.0,,1.0,88802,104823.78,role_transfer,800.0,increase_internal_mobility_fit
E00474,2024-04-01,BU08,IT,IC1,0.052,0.585,3.95,0.618,0.52,0,,0.0,,0.0,54405,214569.61,,,
E00475,2024-04-01,BU04,IT,IC1,6.973,0.595,3.11,0.616,0.895,0,,,,,71005,54708.0,retention_bonus,3500.0,short_term_retention
E00476,2024-04-01,BU07,IT,IC1,3.244,0.522,3.54,0.6,0.555,0,,0.0,,0.0,75368,141401.84,,,
E00477,2024-04-01,BU10,IT,IC1,8.98,0.542,4.42,0.747,0.468,0,,0.0,,0.0,69877,42659.21,,,
E00478,2024-04-01,BU03,IT,IC1,8.181,0.553,3.07,0.6,0.802,0,,0.0,,0.0,44235,110271.24,,,
E00479,2024-04-01,BU06,IT,IC1,9.331,0.554,3.77,0.6,0.809,0,,0.0,,0.0,52702,203152.61,,,
E00480,2024-04-01,BU10,IT,IC1,10.193,0.584,3.48,0.6,0.516,0,,0.0,,0.0,35899,124595.32,,,
E00481,2024-04-01,BU10,IT,IC1,7.477,0.663,3.43,0.797,0.592,0,,0.0,,0.0,71120,107980.59,,,
E00482,2024-04-01,BU09,IT,IC1,0.0,0.493,3.25,1.247,0.472,0,,1.0,2024-04-08,0.0,108632,77708.75,,,
E00483,2024-04-01,BU01,IT,IC1,5.9,0.644,2.9,0.6,0.649,0,,0.0,,1.0,31617,101406.93,retention_bonus,3500.0,short_term_retention
E00484,2024-04-01,BU05,IT,IC1,7.37,0.435,3.07,0.73,0.772,0,,0.0,,1.0,45863,89276.82,retention_bonus,3500.0,short_term_retention
E00485,2024-04-01,BU04,IT,IC1,10.001,0.677,3.18,0.937,0.748,1,,0.0,,0.0,56184,70209.3,,,
E00486,2024-04-01,BU08,IT,IC1,9.35,0.623,2.93,0.798,0.761,0,,0.0,,0.0,63619,87770.56,,,
E00487,2024-04-01,BU01,IT,IC1,3.058,0.622,3.52,1.238,0.628,0,,0.0,,0.0,81447,109337.75,,,
E00488,2024-04-01,BU09,IT,IC1,1.229,0.483,4.29,0.6,0.791,0,,,,,56768,70804.5,,,
E00489,2024-04-01,BU06,IT,IC1,0.0,0.591,3.32,0.632,0.578,0,,0.0,,0.0,53606,69570.69,,,
E00490,2024-04-01,BU04,IT,IC1,9.098,0.654,3.84,0.747,0.751,0,,0.0,,0.0,88088,54220.59,,,
E00491,2024-04-01,BU09,IT,IC1,7.65,0.59,3.58,1.119,0.637,0,,0.0,,0.0,75486,119223.09,,,
E00492,2024-04-01,BU05,IT,IC1,8.496,0.548,2.69,1.183,0.691,0,,0.0,,0.0,72305,127812.67,,,
E00493,2024-04-01,BU05,IT,IC1,7.912,0.608,3.33,0.669,0.891,0,,0.0,,0.0,62279,110987.48,,,
E00494,2024-04-01,BU05,IT,IC1,3.704,0.729,3.3,0.846,0.691,0,,0.0,,0.0,84466,154392.32,,,
E00495,2024-04-01,BU01,IT,IC1,9.489,0.777,3.04,0.689,0.639,0,,0.0,,0.0,47586,104033.26,,,
E00496,2024-04-01,BU01,IT,IC1,0.304,0.482,2.82,0.6,0.692,0,,0.0,,1.0,45368,119292.1,retention_bonus,3500.0,short_term_retention
E00497,2024-04-01,BU08,IT,IC1,3.132,0.47,3.22,0.759,0.634,0,,0.0,,0.0,77741,114651.49,,,
E00498,2024-04-01,BU08,IT,IC1,0.619,0.489,3.51,0.6,0.561,0,,0.0,,0.0,33902,95964.39,,,
E00499,2024-04-01,BU06,IT,IC1,1.15,0.588,3.0,0.733,0.622,0,,0.0,,0.0,61837,78751.74,,,
E00500,2024-04-01,BU04,IT,IC1,0.999,0.484,2.92,0.6,0.578,0,,1.0,2024-04-10,0.0,53595,270842.88,,,
E00001,2024-05-01,BU03,IT,IC1,4.246,0.476,3.19,0.933,0.807,0,,0.0,,0.0,72817,81596.98,,,
E00002,2024-05-01,BU05,IT,IC1,7.157,0.591,3.61,1.6,0.746,0,,0.0,,0.0,131730,74108.13,,,
E00003,2024-05-01,BU01,IT,IC1,0.0,0.308,2.94,0.646,0.903,0,,0.0,,0.0,50177,121568.1,,,
E00004,2024-05-01,BU01,IT,IC1,2.79,0.54,2.66,1.21,0.668,0,,0.0,,0.0,79085,112000.65,,,
E00005,2024-05-01,BU10,IT,IC1,6.062,0.587,3.52,0.6,0.472,0,,0.0,,0.0,33891,53144.47,,,
E00006,2024-05-01,BU09,IT,IC1,3.554,0.61,3.74,0.6,0.563,0,,,,,50335,165732.56,,,
E00007,2024-05-01,BU07,IT,IC1,0.964,0.518,3.11,1.054,0.857,0,,0.0,,0.0,67757,95849.82,,,
E00008,2024-05-01,BU01,IT,IC1,8.183,0.554,3.08,1.465,0.694,0,,0.0,,0.0,97500,60657.98,,,
E00009,2024-05-01,BU08,IT,IC1,3.483,0.639,4.16,0.6,0.908,0,,0.0,,0.0,38985,170736.77,,,
E00010,2024-05-01,BU03,IT,IC1,0.0,0.508,3.62,0.689,0.743,0,,,,,78837,132518.76,,,
E00011,2024-05-01,BU08,IT,IC1,0.077,0.368,3.23,0.609,0.559,0,,0.0,,0.0,58564,56606.64,,,
E00012,2024-05-01,BU05,IT,IC1,2.62,0.468,3.06,0.6,0.542,0,,0.0,,0.0,35153,222494.52,,,
E00013,2024-05-01,BU01,IT,IC1,5.99,0.541,3.0,1.003,0.634,0,,0.0,,0.0,63803,134508.72,,,
E00014,2024-05-01,BU07,IT,IC1,6.59,0.551,2.97,1.204,0.736,0,,0.0,,0.0,108902,99542.23,,,
E00015,2024-01-01,BU05,IT,IC1,3.053,0.591,3.17,0.6,0.661,0,,0.0,,1.0,40451,204541.04,comp_adjustment,5000.0,reduce_comp_gap
E00016,2024-05-01,BU06,IT,IC1,2.535,0.643,2.8,0.6,0.755,0,,0.0,,0.0,57614,107431.58,,,
E00017,2024-05-01,BU06,IT,IC1,7.964,0.683,3.84,0.6,0.563,0,,0.0,,0.0,42390,98744.21,,,
E00018,2024-05-01,BU08,IT,IC1,4.611,0.584,3.26,0.786,0.603,0,,0.0,,0.0,50817,74294.37,,,
E00019,2024-05-01,BU09,IT,IC1,5.687,0.741,3.83,1.517,0.54,0,,,,,98840,129930.91,,,
E00020,2024-05-01,BU02,IT,IC1,9.142,0.738,3.25,0.826,0.66,0,,0.0,,0.0,54446,123920.66,,,
E00021,2024-05-01,BU09,IT,IC1,3.307,0.512,3.77,1.143,0.731,0,,,,,97787,100662.79,,,
E00022,2024-05-01,BU10,IT,IC1,5.166,0.617,3.18,1.06,0.698,0,,0.0,,0.0,88271,70082.72,,,
E00023,2024-05-01,BU09,IT,IC1,9.054,0.519,3.61,0.633,0.686,0,,0.0,,0.0,52735,106021.15,,,
E00024,2024-05-01,BU10,IT,IC1,6.24,0.577,3.58,0.67,0.885,1,,0.0,,0.0,50216,96907.87,,,
E00025,2024-05-01,BU10,IT,IC1,10.324,0.653,3.23,0.6,0.723,0,,0.0,,0.0,43757,54877.68,,,
E00026,2024-05-01,BU07,IT,IC1,0.835,0.513,3.35,0.699,0.598,0,,0.0,,0.0,43226,51565.59,,,
E00027,2024-05-01,BU01,IT,IC1,4.731,0.546,3.37,1.068,0.963,0,,0.0,,0.0,67753,128958.31,,,
E00028,2024-05-01,BU07,IT,IC1,1.777,0.528,3.82,0.6,0.822,0,,0.0,,0.0,59461,35000.0,,,
E00029,2024-05-01,BU10,IT,IC1,9.927,0.647,3.57,0.767,0.743,0,,0.0,,0.0,48134,109684.16,,,
E00030,2024-05-01,BU05,IT,IC1,0.0,0.496,3.79,0.6,0.708,0,,0.0,,0.0,34820,80643.06,,,
E00031,2024-05-01,BU06,IT,IC1,0.304,0.542,3.4,0.6,0.495,0,,0.0,,0.0,62141,180166.45,,,
E00032,2024-05-01,BU10,IT,IC1,0.813,0.523,3.17,0.6,0.701,0,,,,,50800,80086.68,,,
E00033,2024-05-01,BU07,IT,IC1,7.822,0.611,3.64,0.6,0.638,0,,0.0,,0.0,55918,134550.3,,,
E00034,2024-05-01,BU05,IT,IC1,3.628,0.594,3.14,0.922,0.918,0,,0.0,,0.0,66611,83643.1,,,
E00035,2024-05-01,BU07,IT,IC1,7.094,0.686,3.61,0.6,0.593,0,,0.0,,0.0,24944,105251.93,,,
E00036,2024-05-01,BU09,IT,IC1,1.659,0.612,3.5,0.6,0.637,0,,,,,35009,139316.26,,,
E00037,2024-05-01,BU03,IT,IC1,8.277,0.593,3.44,1.6,0.581,0,,0.0,,0.0,133754,81208.52,,,
E00038,2024-05-01,BU08,IT,IC1,6.319,0.631,3.52,0.6,0.698,0,,0.0,,0.0,50146,156588.27,,,
E00039,2024-05-01,BU02,IT,IC1,8.071,0.712,3.25,0.6,0.597,0,,0.0,,0.0,24807,63943.9,,,
E00040,2024-05-01,BU07,IT,IC1,3.614,0.488,3.63,0.6,0.864,0,,0.0,,0.0,36045,114175.53,,,
E00041,2024-05-01,BU02,IT,IC1,5.845,0.636,3.62,1.6,0.86,1,,0.0,,0.0,142852,151465.53,,,
E00042,2024-05-01,BU04,IT,IC1,1.462,0.455,3.43,0.6,0.795,0,,0.0,,1.0,46815,134583.8,manager_coaching,1200.0,improve_manager_experience
E00043,2024-05-01,BU07,IT,IC1,4.099,0.724,3.54,0.673,0.622,0,,0.0,,0.0,89828,236883.96,,,
E00044,2024-05-01,BU03,IT,IC1,9.322,0.541,3.13,0.79,0.801,0,,0.0,,0.0,62467,70924.97,,,
E00045,2024-05-01,BU02,IT,IC1,7.017,0.625,3.17,0.6,0.69,0,,0.0,,0.0,50527,53761.25,,,
E00046,2024-05-01,BU10,IT,IC1,1.383,0.542,3.33,0.725,0.863,0,,0.0,,0.0,78543,63925.57,,,
E00047,2024-05-01,BU07,IT,IC1,8.641,0.625,3.73,0.6,0.61,0,,1.0,2024-06-20,0.0,25990,134608.34,,,
E00048,2024-05-01,BU01,IT,IC1,1.103,0.54,3.71,0.6,0.747,0,,1.0,2024-05-31,0.0,36156,125115.27,,,
E00049,2024-05-01,BU08,IT,IC1,1.369,0.502,3.48,0.6,0.587,0,,0.0,,0.0,50397,104709.06,,,
E00050,2024-05-01,BU03,IT,IC1,0.646,0.515,3.34,0.6,0.757,0,,0.0,,0.0,37421,60330.6,,,
E00051,2024-05-01,BU02,IT,IC1,5.815,0.543,3.15,0.6,0.665,0,,0.0,,0.0,48861,141211.74,,,
E00052,2024-05-01,BU03,IT,IC1,8.4,0.528,3.86,1.037,0.768,0,,0.0,,0.0,80725,57630.56,,,
E00053,2024-05-01,BU05,IT,IC1,7.064,0.719,4.0,0.6,0.849,0,,0.0,,0.0,62708,168459.86,,,
E00054,2024-05-01,BU08,IT,IC1,4.131,0.448,3.27,1.478,0.578,0,,0.0,,0.0,95389,300000.0,,,
E00055,2024-05-01,BU10,IT,IC1,2.533,0.544,3.51,0.6,0.467,0,,1.0,2024-06-03,0.0,64112,117927.87,,,
E00056,2024-05-01,BU07,IT,IC1,7.986,0.637,3.26,1.019,0.587,0,,0.0,,0.0,84742,130004.47,,,
E00057,2024-05-01,BU07,IT,IC1,10.001,0.687,3.1,0.906,0.899,0,,,,,58546,80108.61,,,
E00058,2024-05-01,BU07,IT,IC1,7.107,0.598,3.34,0.724,0.764,0,,0.0,,0.0,48699,44281.82,,,
E00059,2024-05-01,BU08,IT,IC1,8.378,0.497,3.21,1.073,0.807,0,,0.0,,0.0,100529,76244.59,,,
E00060,2024-05-01,BU01,IT,IC1,2.664,0.634,3.12,0.6,0.703,0,,0.0,,0.0,46711,61152.29,,,
E00061,2024-05-01,BU04,IT,IC1,7.017,0.608,2.89,0.6,0.894,0,,0.0,,1.0,67531,52144.47,role_transfer,800.0,increase_internal_mobility_fit
