employee_id,effective_date,base_pay,bonus_target,compa_ratio,merit_pct,promo_flag
E00320,2025-08-01,83126.7,9975.2,1.256,0.02,0
E00321,2024-07-01,62757.57,6275.76,1.135,0.02,0
E00321,2024-12-01,66643.17,9996.47,0.79,0.03,0
E00321,2025-10-01,70705.16,5656.41,1.026,0.05,0
E00322,2024-04-01,101867.85,10186.78,0.98,0.04,0
E00322,2024-07-01,105706.67,5285.33,0.949,0.04,0
E00322,2024-08-01,110979.34,11097.93,0.912,0.05,0
E00323,2019-08-01,71817.03,7181.7,0.977,0.03,0
E00323,2021-10-01,75900.83,6072.07,1.035,0.06,0
E00323,2024-06-01,87022.05,4351.1,1.061,0.03,1
E00323,2024-10-01,89025.73,7122.06,1.162,0.03,0
E00324,2023-09-01,75113.31,7511.33,0.964,0.04,0
E00324,2023-10-01,77334.62,3866.73,1.079,0.03,0
E00324,2024-11-01,80263.01,9631.56,0.863,0.04,0
E00325,2023-02-01,137820.77,11025.66,1.112,0.04,0
E00325,2023-03-01,142772.87,14277.29,0.852,0.03,0
E00325,2025-10-01,144832.45,7241.62,0.944,0.02,0
E00326,2025-01-01,69807.25,6980.72,1.146,0.04,0
E00326,2025-03-01,74789.72,11218.46,1.07,0.06,0
E00326,2025-04-01,76365.34,6109.23,0.979,0.02,0
E00326,2025-05-01,80428.29,9651.39,0.81,0.02,0
E00326,2025-07-01,83633.32,6690.67,0.949,0.04,0
E00326,2025-08-01,85440.56,4272.03,0.863,0.0,0
E00326,2025-11-01,88516.73,10622.01,1.142,0.03,0
E00327,2022-03-01,70211.42,10531.71,0.872,0.05,0
E00327,2022-10-01,74148.3,5931.86,1.072,0.04,0
E00327,2023-01-01,83986.48,4199.32,0.909,0.03,1
E00327,2023-04-01,84902.35,12735.35,0.81,0.03,0
E00327,2024-12-01,86856.99,10422.84,0.888,0.03,0
E00328,2020-06-01,64937.5,5195.0,1.14,0.02,0
E00328,2022-04-01,70947.74,7094.77,0.984,0.0,1
E00328,2022-05-01,72553.95,3627.7,0.802,0.02,0
E00328,2023-05-01,76613.15,6129.05,0.941,0.05,0
E00329,2023-02-01,88211.74,10585.41,0.93,0.04,0
E00329,2023-06-01,102852.38,10285.24,0.911,0.05,1
E00329,2024-03-01,107439.38,12892.73,1.134,0.05,0
E00329,2025-09-01,113817.82,11381.78,0.91,0.05,0
E00330,2021-06-01,77651.07,9318.13,1.236,0.0,0
E00330,2021-07-01,80538.59,6443.09,1.014,0.03,0
E00330,2022-09-01,84999.09,6799.93,0.981,0.05,0
E00331,2023-03-01,65526.27,6552.63,1.066,0.05,0
E00331,2023-10-01,70020.97,3501.05,0.878,0.06,0
E00331,2024-01-01,71794.46,10769.17,0.916,0.02,0
E00332,2022-05-01,107950.73,8636.06,0.808,0.02,0
E00332,2022-10-01,110930.62,8874.45,1.054,0.03,0
E00332,2023-11-01,115575.23,11557.52,1.053,0.05,0
E00332,2024-06-01,119318.91,9545.51,1.037,0.02,0
E00332,2024-07-01,122145.64,9771.65,1.018,0.03,0
E00332,2024-10-01,123824.31,9905.94,0.836,0.0,0
E00333,2021-01-01,109289.13,10928.91,0.976,0.02,0
E00333,2021-11-01,112493.66,13499.24,1.187,0.04,0
E00333,2023-08-01,115829.27,13899.51,0.991,0.02,0
E00333,2024-04-01,121903.23,18285.48,0.985,0.05,0
E00333,2024-11-01,139679.34,11174.35,0.897,0.02,1
E00333,2025-07-01,143279.89,21491.98,1.055,0.04,0
E00334,2019-09-01,127221.26,19083.19,1.156,0.03,0
E00334,2019-10-01,132608.54,10608.68,0.917,0.04,0
E00334,2022-10-01,141514.64,7075.73,0.88,0.06,0
E00334,2023-10-01,158068.41,15806.84,1.028,0.03,1
E00335,2025-03-01,57098.24,5709.82,1.039,0.02,0
E00335,2025-04-01,58520.67,7022.48,0.876,0.03,0
E00335,2025-05-01,60265.67,6026.57,0.877,0.03,0
E00335,2025-06-01,63069.69,7568.36,0.976,0.05,0
E00335,2025-11-01,66126.86,7935.22,1.011,0.03,0
E00336,2024-01-01,53976.1,2698.81,1.153,0.04,0
E00336,2024-04-01,54870.75,6584.49,0.979,0.02,0
E00336,2024-12-01,57495.89,5749.59,0.905,0.06,0
E00336,2025-03-01,58316.0,6997.92,1.004,0.0,0
E00337,2021-08-01,111117.87,8889.43,0.839,0.0,0
E00337,2021-11-01,118640.16,11864.02,1.274,0.06,0
E00337,2023-01-01,123684.72,12368.47,1.172,0.05,0
E00337,2023-02-01,129963.49,15595.62,0.906,0.06,0
E00337,2023-08-01,133871.21,6693.56,1.22,0.03,0
E00337,2023-11-01,139262.25,16711.47,0.931,0.04,0
E00337,2024-06-01,140551.03,7027.55,0.912,0.0,0
E00338,2020-11-01,73523.78,3676.19,0.963,0.04,0
E00338,2021-05-01,76415.99,9169.92,1.146,0.04,0
E00338,2022-04-01,78019.35,7801.93,0.995,0.03,0
E00338,2022-10-01,79923.1,7992.31,1.084,0.02,0
E00338,2023-08-01,81185.54,8118.55,1.089,0.02,0
E00338,2023-11-01,83091.44,6647.31,1.085,0.02,0
E00338,2024-01-01,83252.02,8325.2,1.021,0.02,0
E00338,2024-05-01,87019.0,6961.52,1.081,0.05,0
E00339,2022-12-01,62400.28,6240.03,0.893,0.02,0
E00339,2023-03-01,63843.88,7661.27,1.031,0.04,0
E00339,2023-07-01,64622.2,9693.33,0.827,0.02,0
E00339,2023-08-01,65634.02,5250.72,1.029,0.02,0
E00339,2024-01-01,68148.27,8177.79,0.934,0.03,0
E00339,2025-12-01,69969.64,3498.48,0.988,0.03,0
E00340,2021-03-01,129424.99,6471.25,1.122,0.05,0
E00340,2021-05-01,131956.57,6597.83,1.093,0.03,0
E00340,2021-11-01,139175.87,13917.59,1.007,0.05,0
E00340,2022-09-01,145577.97,14557.8,1.218,0.03,0
E00340,2023-10-01,150402.47,18048.3,0.918,0.05,0
E00341,2022-11-01,62920.22,9438.03,0.86,0.04,0
E00341,2023-02-01,71329.48,7132.95,1.198,0.04,1
E00341,2023-04-01,73954.63,8874.56,1.107,0.04,0
E00341,2023-06-01,76475.51,3823.78,1.093,0.04,0
E00341,2023-08-01,79345.84,6347.67,0.962,0.04,0
E00341,2024-04-01,83224.22,8322.42,1.166,0.04,0
E00341,2025-07-01,85757.88,6860.63,1.055,0.03,0
E00342,2020-02-01,146607.6,7330.38,0.943,0.06,0
E00342,2020-12-01,156541.09,15654.11,0.941,0.04,0
E00342,2021-07-01,162572.99,16257.3,0.933,0.03,0
E00342,2024-05-01,168933.85,16893.39,1.158,0.03,0
E00342,2024-12-01,173997.9,17399.79,1.29,0.03,0
E00343,2020-01-01,156538.22,7826.91,1.123,0.05,0
E00343,2020-11-01,160944.72,12875.58,1.026,0.03,0
E00343,2021-05-01,168765.87,20251.9,1.015,0.05,0
E00343,2022-02-01,186033.36,14882.67,1.158,0.02,1
E00343,2022-08-01,191849.51,15347.96,0.949,0.04,0
E00343,2023-05-01,198197.68,19819.77,1.195,0.03,0
E00343,2023-07-01,207212.68,24865.52,1.228,0.03,0
E00343,2024-04-01,215865.89,21586.59,1.087,0.05,0
E00344,2023-10-01,133427.59,6671.38,0.796,0.05,0
E00344,2024-06-01,136466.76,6823.34,1.108,0.02,0
E00344,2024-09-01,143117.98,11449.44,0.862,0.04,0
E00344,2024-11-01,150147.09,12011.77,0.981,0.05,0
E00344,2025-09-01,156697.45,18803.69,0.897,0.03,0
E00344,2025-11-01,161758.12,16175.81,1.021,0.04,0
E00344,2025-12-01,169787.88,13583.03,1.079,0.05,0
E00345,2019-06-01,60095.95,3004.8,1.09,0.02,0
E00345,2020-01-01,60441.34,6044.13,1.015,0.02,0
E00345,2020-04-01,62591.5,3129.57,1.242,0.02,0
E00345,2020-12-01,63222.5,6322.25,1.094,0.0,0
E00345,2021-11-01,65533.72,7864.05,0.973,0.03,0
E00345,2022-09-01,67805.45,3390.27,1.154,0.04,0
E00345,2023-07-01,72172.2,8660.66,0.845,0.06,0
E00345,2024-09-01,73008.58,5840.69,0.933,0.02,0
E00346,2024-02-01,92815.86,4640.79,1.0,0.03,0
E00346,2024-03-01,95397.15,7631.77,1.177,0.02,0
E00346,2024-09-01,93465.33,11215.84,1.032,0.0,0
E00346,2024-11-01,96895.9,7751.67,0.89,0.04,0
E00347,2021-02-01,113687.68,5684.38,0.77,0.03,0
E00347,2021-09-01,114027.47,5701.37,1.04,0.0,0
E00347,2022-02-01,115443.83,5772.19,0.9,0.02,0
E00347,2022-11-01,120368.01,12036.8,1.134,0.05,0
E00348,2021-04-01,54206.63,5420.66,0.745,0.04,1
E00348,2021-09-01,55721.04,5572.1,0.975,0.04,0
E00348,2022-07-01,56705.38,6804.65,1.087,0.02,0
E00348,2022-11-01,59642.76,2982.14,0.866,0.05,0
E00348,2023-09-01,60970.34,4877.63,0.909,0.04,0
E00348,2023-12-01,65049.79,5203.98,0.939,0.06,0
E00348,2024-10-01,66815.18,6681.52,1.097,0.02,0
E00349,2023-09-01,51476.22,5147.62,1.038,0.02,0
E00349,2024-02-01,52814.43,2640.72,0.901,0.02,0
E00349,2024-03-01,55795.34,4463.63,1.007,0.05,0
E00349,2025-11-01,57544.6,5754.46,0.851,0.02,0
E00350,2023-06-01,76938.69,6155.1,0.987,0.05,0
E00350,2023-10-01,78097.33,3904.87,0.81,0.03,0
E00350,2024-07-01,81139.81,8113.98,1.103,0.05,0
E00350,2024-11-01,83810.92,6704.87,1.034,0.04,0
E00351,2024-03-01,57738.88,2886.94,1.059,0.03,1
E00351,2024-09-01,59477.17,8921.58,0.937,0.02,0
E00351,2025-03-01,62204.91,6220.49,0.961,0.05,0
E00351,2025-05-01,64118.12,5129.45,0.976,0.04,0
E00351,2025-06-01,65185.65,3259.28,0.986,0.02,0
E00352,2024-10-01,66503.57,7980.43,0.95,0.06,0
E00352,2025-05-01,67304.08,10095.61,1.022,0.02,0
E00352,2025-11-01,70764.27,7076.43,0.956,0.05,0
E00353,2024-09-01,113790.48,11379.05,0.947,0.04,0
E00353,2024-10-01,117946.53,9435.72,1.011,0.02,0
E00353,2025-03-01,118151.33,9452.11,0.99,0.0,0
E00353,2025-12-01,123617.16,12361.72,0.989,0.04,0
E00354,2024-09-01,89468.57,7157.49,0.967,0.04,0
E00354,2024-10-01,89776.86,7182.15,1.121,0.0,0
E00354,2025-12-01,93941.79,7515.34,1.078,0.05,0
E00355,2019-11-01,74764.52,5981.16,1.009,0.04,0
E00355,2021-01-01,75748.48,3787.42,1.04,0.02,0
E00355,2022-08-01,79384.61,7938.46,0.801,0.03,0
E00355,2022-12-01,84878.14,12731.72,0.827,0.05,0
E00356,2024-12-01,125606.63,10048.53,1.034,0.04,0
E00356,2025-02-01,132148.41,10571.87,1.148,0.04,0
E00356,2025-08-01,153370.8,15337.08,0.876,0.05,1
E00356,2025-09-01,155321.81,12425.75,1.209,0.02,0
E00357,2024-12-01,85824.63,10298.96,1.143,0.02,1
E00357,2025-08-01,89050.05,8905.0,0.894,0.03,0
E00357,2025-11-01,91363.72,7309.1,1.151,0.03,0
E00358,2023-08-01,123864.38,9909.15,1.04,0.05,0
E00358,2025-02-01,128332.39,12833.24,1.042,0.03,0
E00358,2025-05-01,140503.68,14050.37,1.153,0.0,1
E00358,2025-07-01,147666.84,14766.68,1.023,0.05,0
E00358,2025-08-01,153081.84,15308.18,0.909,0.04,0
E00358,2025-11-01,162040.23,12963.22,1.016,0.04,0
E00359,2024-02-01,69295.38,10394.31,0.943,0.04,0
E00359,2024-05-01,69216.23,3460.81,0.998,0.02,0
E00359,2024-06-01,70042.34,3502.12,0.925,0.0,0
E00359,2024-07-01,71984.8,7198.48,0.914,0.02,0
E00359,2024-09-01,73876.13,7387.61,0.941,0.04,0
E00359,2025-03-01,76096.33,3804.82,1.172,0.02,0
E00359,2025-10-01,77956.8,7795.68,0.893,0.02,0
E00360,2024-02-01,71000.28,5680.02,0.981,0.0,0
E00360,2024-03-01,73072.97,7307.3,1.16,0.02,0
E00360,2024-12-01,82882.41,8288.24,0.776,0.04,1
E00360,2025-01-01,84965.26,6797.22,1.075,0.03,0
E00360,2025-02-01,86531.77,8653.18,1.12,0.03,0
E00360,2025-03-01,86446.4,10373.57,0.924,0.02,0
E00360,2025-09-01,90605.89,10872.71,1.079,0.04,0
E00361,2024-10-01,34517.85,4142.14,1.184,0.0,0
E00361,2025-02-01,35925.53,2874.04,0.848,0.02,0
E00361,2025-04-01,40534.18,2026.71,1.131,0.04,1
E00361,2025-08-01,46548.67,2327.43,1.019,0.05,1
E00361,2025-09-01,51200.17,2560.01,1.235,0.0,1
E00361,2025-11-01,54205.38,5420.54,1.121,0.06,0
E00362,2024-09-01,109939.3,16490.9,0.92,0.03,1
E00362,2024-12-01,113937.88,11393.79,1.006,0.02,0
E00362,2025-01-01,128951.84,6447.59,0.869,0.03,1
E00362,2025-04-01,133490.09,13349.01,1.052,0.03,0
E00362,2025-07-01,139067.52,16688.1,1.032,0.04,0
E00362,2025-09-01,144224.49,7211.22,1.023,0.03,0
E00363,2022-01-01,167337.94,13387.04,1.198,0.06,0
E00363,2022-06-01,174903.69,26235.55,1.031,0.04,0
E00363,2023-10-01,178200.91,17820.09,1.091,0.02,0
E00363,2024-01-01,190756.94,22890.83,0.919,0.05,0
E00364,2024-09-01,75288.65,3764.43,1.07,0.04,0
E00364,2025-01-01,79383.29,3969.16,0.943,0.04,0
E00364,2025-11-01,80596.77,6447.74,1.048,0.03,0
E00365,2024-11-01,66778.43,6677.84,0.941,0.02,0
E00365,2025-04-01,69335.49,8320.26,0.862,0.05,0
E00365,2025-06-01,71404.04,3570.2,1.109,0.03,0
E00365,2025-07-01,72942.69,7294.27,0.837,0.04,0
E00365,2025-08-01,75180.58,3759.03,0.903,0.03,0
E00366,2021-03-01,62802.03,3140.1,0.981,0.04,0
E00366,2021-06-01,62577.0,5006.16,0.933,0.0,0
E00366,2023-01-01,66370.07,5309.61,1.138,0.05,0
E00366,2025-02-01,68356.54,3417.83,0.891,0.03,0
E00367,2022-11-01,156168.41,23425.26,0.928,0.02,0
E00367,2023-02-01,164880.62,19785.67,0.883,0.04,0
E00367,2024-03-01,169278.62,16927.86,1.002,0.02,0
E00367,2024-11-01,177679.11,14214.33,0.942,0.05,0
E00367,2025-04-01,185520.86,22262.5,1.098,0.03,0
E00368,2019-07-01,157793.51,15779.35,1.011,0.02,0
E00368,2021-05-01,159860.4,19183.25,0.899,0.02,0
E00368,2021-08-01,163101.96,16310.2,0.888,0.04,0
E00369,2018-09-01,88139.88,4406.99,0.774,0.02,1
E00369,2019-11-01,93836.57,11260.39,0.974,0.06,0
E00369,2020-10-01,96836.6,14525.49,1.111,0.04,0
E00369,2021-09-01,102802.97,5140.15,0.91,0.06,0
E00369,2022-06-01,106267.92,15940.19,1.049,0.02,0
E00369,2023-11-01,112405.34,8992.43,0.955,0.04,0
E00370,2022-12-01,95045.2,7603.62,1.056,0.06,0
E00370,2023-11-01,93406.01,9340.6,1.035,0.0,0
E00370,2024-04-01,93959.88,4697.99,0.984,0.02,0
E00370,2024-08-01,99378.5,4968.93,0.983,0.06,0
E00370,2025-09-01,102446.43,10244.64,1.12,0.04,0
E00371,2019-06-01,57455.78,4596.46,1.152,0.04,0
E00371,2019-07-01,58853.29,5885.33,1.03,0.03,0
E00371,2021-05-01,61175.83,6117.58,1.114,0.03,0
E00371,2023-09-01,64664.42,6466.44,0.914,0.06,0
E00371,2025-04-01,67133.57,5370.69,0.841,0.04,0
E00371,2025-05-01,67828.53,3391.43,1.138,0.02,0
E00372,2022-04-01,43793.73,3503.5,1.143,0.0,0
E00372,2023-03-01,45639.92,4563.99,1.042,0.05,0
E00372,2024-10-01,48105.68,7215.85,0.964,0.06,0
E00372,2024-12-01,50144.52,6017.34,0.944,0.05,0
E00372,2025-01-01,52224.07,7833.61,0.875,0.05,0
E00372,2025-09-01,54397.35,4351.79,0.787,0.04,0
E00373,2019-12-01,61225.21,6122.52,0.926,0.03,0
E00373,2021-02-01,63910.68,3195.53,1.079,0.05,0
E00373,2021-11-01,65656.69,6565.67,0.94,0.03,0
E00373,2022-05-01,68166.42,10224.96,0.878,0.02,0
E00373,2023-01-01,70826.21,3541.31,1.241,0.05,0
E00373,2023-03-01,72918.8,5833.5,0.859,0.03,0
E00373,2023-11-01,73502.52,5880.2,1.142,0.0,0
E00373,2023-12-01,76543.25,9185.19,0.986,0.04,0
E00374,2023-05-01,91278.34,10953.4,0.908,0.04,0
E00374,2024-06-01,93121.94,9312.19,1.075,0.03,0
E00374,2024-10-01,92470.31,4623.52,0.863,0.0,0
E00374,2024-11-01,93842.39,7507.39,0.878,0.03,0
E00374,2025-03-01,97325.31,9732.53,0.974,0.04,0
E00374,2025-08-01,103386.24,12406.35,1.063,0.06,0
E00374,2025-10-01,109071.55,8725.72,1.246,0.05,0
E00375,2020-06-01,77947.21,7794.72,0.921,0.05,0
E00375,2020-12-01,78537.63,9424.52,1.035,0.0,0
E00375,2021-08-01,80557.91,4027.9,0.994,0.04,0
E00375,2022-04-01,83759.8,8375.98,0.865,0.06,0
E00375,2022-12-01,88387.61,4419.38,1.005,0.06,0
E00375,2023-10-01,88235.33,10588.24,1.046,0.0,0
E00376,2025-02-01,65713.93,3285.7,0.824,0.02,0
E00376,2025-04-01,69487.7,8338.52,1.115,0.05,0
E00376,2025-05-01,74040.17,5923.21,1.095,0.06,0
E00377,2020-07-01,103714.92,10371.49,1.028,0.04,0
E00377,2020-08-01,120415.06,14449.81,1.076,0.04,1
E00377,2022-01-01,122209.56,14665.15,0.99,0.02,0
E00377,2022-08-01,125977.2,10078.18,1.125,0.02,0
E00378,2025-05-01,119850.72,11985.07,1.251,0.05,0
E00378,2025-07-01,124945.41,9995.63,0.928,0.04,0
E00378,2025-08-01,131601.97,15792.24,0.873,0.05,0
E00378,2025-09-01,133468.2,10677.46,0.967,0.02,0
E00378,2025-10-01,136792.95,16415.15,1.006,0.03,0
E00378,2025-11-01,143701.4,21555.21,1.053,0.06,0
E00378,2025-12-01,149401.37,17928.16,1.014,0.04,0
E00379,2023-11-01,88142.37,10577.08,0.879,0.03,0
E00379,2024-04-01,91488.85,10978.66,1.059,0.03,0
E00379,2025-11-01,96711.29,9671.13,0.987,0.06,0
E00380,2020-02-01,62057.98,7446.96,0.976,0.04,0
E00380,2020-07-01,63856.05,6385.6,1.068,0.03,0
E00380,2020-10-01,66005.55,3300.28,1.143,0.04,0
E00380,2020-12-01,65738.07,6573.81,0.885,0.0,0
E00380,2021-03-01,66282.26,5302.58,1.207,0.02,0
E00381,2018-10-01,92889.8,11146.78,0.993,0.06,0
E00381,2019-02-01,95625.99,7650.08,0.912,0.03,0
E00381,2019-07-01,109388.59,8751.09,1.146,0.03,1
E00381,2019-09-01,114966.33,5748.32,0.903,0.04,0
E00382,2021-02-01,40628.44,3250.28,0.887,0.04,0
E00382,2021-10-01,41264.57,4951.75,0.992,0.02,0
E00382,2022-07-01,43439.4,2171.97,0.98,0.04,0
E00382,2024-01-01,46520.63,4652.06,1.369,0.05,0
E00382,2024-10-01,48201.08,3856.09,1.006,0.03,0
E00382,2025-07-01,50178.82,2508.94,1.122,0.04,0
E00382,2025-11-01,51985.58,2599.28,1.209,0.05,0
E00383,2023-02-01,93489.49,11218.74,0.9,0.06,0
E00383,2023-06-01,93955.59,14093.34,1.141,0.02,0
E00383,2023-10-01,93728.76,7498.3,0.937,0.03,0
E00383,2023-11-01,98638.12,7891.05,0.913,0.05,0
E00383,2024-09-01,100886.12,8070.89,0.94,0.03,0
E00383,2025-05-01,103373.0,10337.3,0.937,0.04,0
E00384,2018-12-01,74606.2,8952.74,1.136,0.04,0
E00384,2020-01-01,80044.46,8004.45,1.023,0.06,0
E00384,2021-12-01,84514.16,6761.13,1.126,0.05,0
E00384,2022-06-01,89345.24,8934.52,1.025,0.04,0
E00384,2023-03-01,99406.22,4970.31,0.817,0.02,1
E00384,2023-08-01,101145.14,8091.61,0.949,0.03,0
E00384,2025-02-01,102641.99,10264.2,1.154,0.03,0
E00384,2025-06-01,108278.34,8662.27,1.137,0.04,0
E00385,2019-04-01,55684.14,2784.21,1.096,0.02,0
E00385,2020-07-01,56883.66,2844.18,0.953,0.03,0
E00385,2021-07-01,57451.43,5745.14,0.924,0.0,0
E00386,2020-12-01,61221.75,4897.74,1.009,0.05,0
E00386,2023-03-01,63304.58,3165.23,0.774,0.05,0
E00386,2023-11-01,64165.98,9624.9,0.967,0.02,0
E00386,2025-03-01,66265.18,7951.82,1.111,0.04,0
E00387,2023-10-01,60026.89,3001.34,1.12,0.03,0
E00387,2024-11-01,63171.77,6317.18,1.015,0.05,0
E00387,2025-02-01,64945.16,6494.52,1.137,0.03,0
E00387,2025-05-01,64887.1,3244.35,0.931,0.0,0
E00387,2025-11-01,67957.5,8154.9,0.976,0.05,0
E00388,2019-02-01,111645.55,16746.83,1.06,0.04,0
E00388,2020-07-01,114749.93,9179.99,1.183,0.03,0
E00388,2022-03-01,117259.68,11725.97,0.971,0.02,0
E00388,2024-11-01,118527.05,5926.35,0.977,0.02,0
E00388,2024-12-01,122353.59,6117.68,0.975,0.03,0
E00388,2025-02-01,125443.14,6272.16,1.111,0.03,0
E00388,2025-07-01,130568.85,6528.44,0.865,0.03,0
E00388,2025-09-01,134180.51,6709.03,0.909,0.04,0
E00389,2018-08-01,96495.35,9649.54,0.954,0.05,0
E00389,2020-12-01,100488.94,8039.12,1.162,0.04,0
E00389,2022-03-01,105240.73,10524.07,1.157,0.05,0
E00389,2025-06-01,109812.2,5490.61,1.052,0.03,0
E00389,2025-10-01,111946.85,5597.34,1.14,0.03,0
E00390,2023-02-01,104567.12,5228.36,1.098,0.03,0
E00390,2023-06-01,110215.95,11021.59,1.001,0.04,0
E00390,2023-09-01,111909.98,8952.8,0.86,0.02,0
E00391,2021-08-01,165759.43,8287.97,0.945,0.04,0
E00391,2021-12-01,165707.41,8285.37,0.911,0.0,0
E00391,2023-05-01,170778.57,13662.29,1.234,0.05,0
E00391,2024-04-01,176466.46,14117.32,0.789,0.02,0
E00391,2024-10-01,180483.96,9024.2,0.898,0.02,0
E00391,2025-06-01,189279.66,15142.37,1.051,0.05,0
E00392,2022-05-01,85611.41,10273.37,1.041,0.03,0
E00392,2024-01-01,87490.0,4374.5,0.933,0.03,0
E00392,2024-07-01,89979.35,8997.93,0.792,0.03,0
E00392,2025-03-01,92317.99,9231.8,1.022,0.02,0
E00392,2025-07-01,94703.71,4735.19,1.137,0.02,0
E00392,2025-12-01,98416.09,9841.61,0.966,0.05,0
E00393,2025-04-01,75013.67,6001.09,1.132,0.06,0
E00393,2025-06-01,78857.92,7885.79,1.002,0.05,0
E00393,2025-11-01,82538.83,9904.66,0.841,0.05,0
E00394,2024-08-01,113865.65,9109.25,0.974,0.05,0
E00394,2025-05-01,118076.29,5903.81,1.3,0.03,0
E00394,2025-07-01,124555.04,6227.75,1.047,0.05,0
E00395,2022-08-01,72123.97,5769.92,0.978,0.02,0
E00395,2023-01-01,74374.43,8924.93,0.736,0.03,0
E00395,2025-05-01,74695.54,8963.46,1.119,0.02,0
E00396,2024-06-01,49274.76,2463.74,0.908,0.03,0
E00396,2024-10-01,49739.85,5968.78,0.923,0.02,0
E00396,2025-05-01,50960.5,6115.26,1.111,0.03,0
E00396,2025-09-01,54392.35,6527.08,0.76,0.05,0
E00397,2024-07-01,115685.91,5784.3,1.081,0.03,0
E00397,2024-12-01,120343.32,9627.47,1.091,0.03,0
E00397,2025-01-01,124954.28,6247.71,1.135,0.03,0
E00398,2023-08-01,59067.19,7088.06,0.927,0.05,0
E00398,2024-07-01,60649.76,6064.98,0.852,0.04,0
E00398,2025-03-01,61509.12,7381.09,0.819,0.03,0
E00398,2025-05-01,61012.76,6101.28,1.093,0.0,0
E00398,2025-07-01,63045.15,3152.26,1.015,0.03,0
E00399,2023-02-01,143182.78,7159.14,0.962,0.05,0
E00399,2023-07-01,145909.61,17509.15,0.942,0.03,0
E00399,2023-10-01,147302.96,14730.3,1.106,0.02,0
E00399,2023-11-01,151199.08,7559.95,0.87,0.04,0
E00399,2024-01-01,173142.72,13851.42,0.998,0.04,1
E00399,2024-02-01,177180.06,8859.0,0.919,0.03,0
E00399,2024-04-01,182982.67,14638.61,0.957,0.03,0
E00400,2022-11-01,102793.33,8223.47,0.771,0.03,0
E00400,2022-12-01,106947.02,5347.35,0.871,0.05,0
E00400,2023-05-01,110128.82,8810.31,0.846,0.03,0
E00400,2023-07-01,115681.26,17352.19,1.008,0.04,0
E00400,2023-12-01,133405.86,16008.7,1.042,0.04,1
E00400,2024-02-01,139815.53,13981.55,0.902,0.05,0
E00400,2024-05-01,146209.4,14620.94,0.863,0.04,0
E00401,2021-04-01,88059.14,8805.91,0.973,0.04,0
E00401,2021-08-01,90988.73,4549.44,1.052,0.02,0
E00401,2022-12-01,93542.71,11225.13,0.92,0.03,0
E00401,2023-03-01,98643.69,14796.55,0.871,0.04,0
E00401,2024-12-01,104814.17,5240.71,0.923,0.04,0
E00401,2025-03-01,108067.3,12968.08,0.986,0.04,0
E00401,2025-06-01,111021.61,8881.73,1.109,0.03,0
E00402,2019-07-01,169667.23,13573.38,1.059,0.02,0
E00402,2022-08-01,177673.74,21320.85,1.172,0.05,0
E00402,2023-08-01,205511.75,16440.94,1.179,0.05,1
E00402,2025-11-01,214316.89,32147.53,0.771,0.04,0
E00403,2023-11-01,138857.55,11108.6,1.238,0.04,0
E00403,2024-07-01,142772.95,7138.65,0.877,0.04,0
E00403,2024-12-01,148277.7,7413.89,1.0,0.03,0
E00403,2025-02-01,154231.71,23134.76,0.858,0.04,0
E00403,2025-04-01,160335.08,19240.21,0.872,0.03,0
E00403,2025-11-01,165845.36,19901.44,0.951,0.04,0
E00404,2022-05-01,67137.54,5371.0,1.004,0.05,0
E00404,2022-07-01,66851.18,8022.14,1.049,0.0,0
E00404,2023-05-01,75979.68,3798.98,0.864,0.03,1
E00404,2025-02-01,76838.6,9220.63,0.909,0.02,0
E00404,2025-06-01,80557.71,6444.62,1.047,0.05,0
E00404,2025-10-01,81876.23,8187.62,0.969,0.02,0
E00404,2025-11-01,86918.89,8691.89,1.218,0.05,0
E00405,2021-01-01,85814.32,12872.15,0.862,0.02,0
E00405,2021-05-01,89161.72,13374.26,1.089,0.03,0
E00405,2021-08-01,102644.66,8211.57,0.986,0.04,1
E00405,2021-11-01,103280.54,8262.44,1.061,0.03,0
E00405,2022-05-01,103960.61,15594.09,1.294,0.0,0
E00405,2023-01-01,109719.1,13166.29,0.864,0.06,0
E00405,2023-08-01,114838.23,11483.82,0.914,0.06,0
E00406,2018-06-01,84847.65,8484.77,1.12,0.05,0
E00406,2018-11-01,90230.35,10827.64,1.031,0.05,0
E00406,2019-06-01,102686.15,15402.92,0.803,0.04,1
E00406,2019-07-01,105197.43,5259.87,1.037,0.03,0
E00406,2020-07-01,110484.0,13258.08,0.915,0.04,0
E00407,2020-06-01,85064.72,8506.47,1.023,0.0,1
E00407,2021-03-01,90738.45,10888.61,1.037,0.05,0
E00407,2022-03-01,94716.95,11366.03,1.089,0.04,0
E00407,2025-03-01,108718.6,10871.86,1.133,0.05,1
E00407,2025-05-01,112346.16,8987.69,0.824,0.04,0
E00408,2024-06-01,73848.29,11077.24,0.947,0.05,0
E00408,2024-10-01,75234.47,9028.14,0.914,0.03,0
E00408,2025-01-01,78918.94,7891.89,1.026,0.05,0
E00408,2025-11-01,81298.04,8129.8,1.143,0.03,0
E00409,2022-06-01,90671.74,7253.74,0.931,0.04,0
E00409,2023-05-01,104429.68,12531.56,1.072,0.05,1
E00409,2023-06-01,107976.54,12957.19,1.104,0.03,0
E00409,2023-07-01,112263.33,11226.33,0.862,0.03,0
E00409,2023-10-01,112272.17,13472.66,1.026,0.0,0
